city_ascii,county_name,county_fips,state_id,metfips,metarea
Carlton,Yamhill,41071,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Wilkesboro,Wilkes,37193,NC,NA,NA
Clinton,Middlesex,09007,CT,25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)"
Candelaria Arenas,Toa Baja,72137,PR,NA,NA
Hazel Green,Madison,01089,AL,26620,"Huntsville, AL (Metropolitan Statistical Area)"
Pawhuska,Osage,40113,OK,46140,"Tulsa, OK (Metropolitan Statistical Area)"
Oakhurst,Monmouth,34025,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Willcox,Cochise,04003,AZ,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)"
Farmersville,Collin,48085,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Beechwood,Ottawa,26139,MI,24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)"
Squaw Valley,Fresno,06019,CA,23420,"Fresno, CA (Metropolitan Statistical Area)"
Jasper,Marion,47115,TN,16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
Sherwood,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Winona,Montgomery,28097,MS,NA,NA
Heyburn,Minidoka,16067,ID,NA,NA
Moore Haven,Glades,12043,FL,NA,NA
Monte Grande,Cabo Rojo,72023,PR,NA,NA
Aledo,Mercer,17131,IL,19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
Millstadt,St. Clair,17163,IL,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Dublin,Erath,48143,TX,NA,NA
Piney Point Village,Harris,48201,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Ladonia,Russell,01113,AL,17980,"Columbus, GA-AL (Metropolitan Statistical Area)"
Port Ewen,Ulster,36111,NY,28740,"Kingston, NY (Metropolitan Statistical Area)"
Camden,Knox,23013,ME,NA,NA
Dillonvale,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Lockland,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Poteet,Atascosa,48013,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Wills Point,Van Zandt,48467,TX,NA,NA
Rochester,Beaver,42007,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Day Valley,Santa Cruz,06087,CA,42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)"
Cottonport,Avoyelles,22009,LA,NA,NA
Reamstown,Lancaster,42071,PA,29540,"Lancaster, PA (Metropolitan Statistical Area)"
St. James City,Lee,12071,FL,15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)"
Cherokee Village,Sharp,05135,AR,NA,NA
Mobridge,Walworth,46129,SD,NA,NA
Iowa,Calcasieu,22019,LA,29340,"Lake Charles, LA (Metropolitan Statistical Area)"
Riverton,Sangamon,17167,IL,44100,"Springfield, IL (Metropolitan Statistical Area)"
Hoosick Falls,Rensselaer,36083,NY,10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
Yadkinville,Yadkin,37197,NC,49180,"Winston-Salem, NC (Metropolitan Statistical Area)"
Hardwick,Baldwin,13009,GA,NA,NA
Buzzards Bay,Barnstable,25001,MA,12700,"Barnstable Town, MA (Metropolitan Statistical Area)"
Hahnville,St. Charles,22089,LA,35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
Redwood,Guadalupe,48187,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Gibson City,Ford,17053,IL,NA,NA
Valley Springs,Calaveras,06009,CA,NA,NA
Richwood,Gloucester,34015,NJ,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Monte Sereno,Santa Clara,06085,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)"
Skidway Lake,Ogemaw,26129,MI,NA,NA
Goldendale,Klickitat,53039,WA,NA,NA
Clifton,Bosque,48035,TX,NA,NA
Freeland,Luzerne,42079,PA,42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)"
Angwin,Napa,06055,CA,34900,"Napa, CA (Metropolitan Statistical Area)"
El Verano,Sonoma,06097,CA,42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)"
Oakhurst,Madera,06039,CA,31460,"Madera, CA (Metropolitan Statistical Area)"
Emmetsburg,Palo Alto,19147,IA,NA,NA
Germantown Hills,Woodford,17203,IL,37900,"Peoria, IL (Metropolitan Statistical Area)"
Cape May,Cape May,34009,NJ,36140,"Ocean City, NJ (Metropolitan Statistical Area)"
Hanceville,Cullman,01043,AL,NA,NA
Cresco,Howard,19089,IA,NA,NA
Lyons,Rice,20159,KS,NA,NA
Omro,Winnebago,55139,WI,36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)"
Wheatland,Platte,56031,WY,NA,NA
Bonanza,Clayton,13063,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
La Vale,Allegany,24001,MD,19060,"Cumberland, MD-WV (Metropolitan Statistical Area)"
Harlem,Columbia,13073,GA,12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
Quartzsite,La Paz,04012,AZ,NA,NA
Caban,Aguadilla,72005,PR,NA,NA
Claxton,Evans,13109,GA,NA,NA
Ahtanum,Yakima,53077,WA,49420,"Yakima, WA (Metropolitan Statistical Area)"
Tutwiler,Tallahatchie,28135,MS,NA,NA
Minoa,Onondaga,36067,NY,45060,"Syracuse, NY (Metropolitan Statistical Area)"
Long Lake,Lake,17097,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Lake Lakengren,Preble,39135,OH,NA,NA
Delta,Millard,49027,UT,NA,NA
Graniteville,Aiken,45003,SC,12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
Oliver Springs,Roane,47145,TN,28940,"Knoxville, TN (Metropolitan Statistical Area)"
Lyons,Wayne,36117,NY,40380,"Rochester, NY (Metropolitan Statistical Area)"
Baldwin,Habersham,13137,GA,NA,NA
Lake Pocotopaug,Middlesex,09007,CT,25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)"
Thompsonville,Washington,42125,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Bajadero,Arecibo,72013,PR,NA,NA
High Bridge,Hunterdon,34019,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Heflin,Cleburne,01029,AL,NA,NA
Piedmont,Calhoun,01015,AL,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)"
Shannondale,Jefferson,54037,WV,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Franklinton,Washington,22117,LA,NA,NA
McGehee,Desha,05041,AR,NA,NA
Zumbrota,Goodhue,27049,MN,NA,NA
Hansville,Kitsap,53035,WA,14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)"
Dunkirk,Jay,18075,IN,NA,NA
Littleton Common,Middlesex,25017,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Fort Hall,Bannock,16005,ID,38540,"Pocatello, ID (Metropolitan Statistical Area)"
Woodlawn,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Ridgecrest,Pinellas,12103,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Wildwood Lake,Bradley,47011,TN,17420,"Cleveland, TN (Metropolitan Statistical Area)"
Richwood,Ouachita,22073,LA,33740,"Monroe, LA (Metropolitan Statistical Area)"
Lowville,Lewis,36049,NY,NA,NA
Tierras Nuevas Poniente,Manatí,72091,PR,NA,NA
Kekaha,Kauai,15007,HI,NA,NA
Haworth,Bergen,34003,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Trinity,Trinity,48455,TX,NA,NA
Tolono,Champaign,17019,IL,16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)"
Gothenburg,Dawson,31047,NE,NA,NA
Tarpey Village,Fresno,06019,CA,23420,"Fresno, CA (Metropolitan Statistical Area)"
Lockeford,San Joaquin,06077,CA,44700,"Stockton, CA (Metropolitan Statistical Area)"
Leavenworth,Chelan,53007,WA,48300,"Wenatchee, WA (Metropolitan Statistical Area)"
Tuckerton,Ocean,34029,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Frontenac,Crawford,20037,KS,NA,NA
Hemlock Farms,Pike,42103,PA,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Eastlawn Gardens,Northampton,42095,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
Four Bridges,Butler,39017,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Middleville,Barry,26015,MI,NA,NA
Nyssa,Malheur,41045,OR,NA,NA
Clyde Hill,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Hidden Meadows,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
Wilbraham,Hampden,25013,MA,44140,"Springfield, MA (Metropolitan Statistical Area)"
Crisfield,Somerset,24039,MD,41540,"Salisbury, MD-DE (Metropolitan Statistical Area)"
Crosby,Crow Wing,27035,MN,NA,NA
Dewey,Washington,40147,OK,NA,NA
Flat Rock,Henderson,37089,NC,11700,"Asheville, NC (Metropolitan Statistical Area)"
Sylvan Beach,Oneida,36065,NY,46540,"Utica-Rome, NY (Metropolitan Statistical Area)"
Two Harbors,Lake,27075,MN,20260,"Duluth, MN-WI (Metropolitan Statistical Area)"
Keego Harbor,Oakland,26125,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Blakely,Early,13099,GA,NA,NA
Vandenberg AFB,Santa Barbara,06083,CA,42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"
Oakridge,Lane,41039,OR,21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)"
Concordia,Middlesex,34023,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Elim,Cambria,42021,PA,27780,"Johnstown, PA (Metropolitan Statistical Area)"
Cleves,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Tyndall AFB,Bay,12005,FL,37460,"Panama City, FL (Metropolitan Statistical Area)"
Glasgow,Valley,30105,MT,NA,NA
County Center,Prince William,51153,VA,NA,NA
Dennis Port,Barnstable,25001,MA,12700,"Barnstable Town, MA (Metropolitan Statistical Area)"
Churchville,Monroe,36055,NY,40380,"Rochester, NY (Metropolitan Statistical Area)"
Hannahs Mill,Upson,13293,GA,NA,NA
Georgetown,Floyd,18043,IN,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
Paulding,Paulding,39125,OH,NA,NA
Cabazon,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Sandia Heights,Bernalillo,35001,NM,10740,"Albuquerque, NM (Metropolitan Statistical Area)"
Casa Conejo,Ventura,06111,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"
Inwood,Berkeley,54003,WV,25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
Loyola,Santa Clara,06085,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)"
Belfast,Waldo,23027,ME,NA,NA
Jefferson,Marion,41047,OR,41420,"Salem, OR (Metropolitan Statistical Area)"
Cuthbert,Randolph,13243,GA,NA,NA
Topsfield,Essex,25009,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Cactus,Moore,48341,TX,NA,NA
Bethel,Clermont,39025,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Cedar Grove,Bay,12005,FL,37460,"Panama City, FL (Metropolitan Statistical Area)"
Oak Valley,Gloucester,34015,NJ,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Treasure Lake,Clearfield,42033,PA,NA,NA
Island Walk,Collier,12021,FL,34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)"
La Center,Clark,53011,WA,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Delmar,Wicomico,24045,MD,41540,"Salisbury, MD-DE (Metropolitan Statistical Area)"
Ely,St. Louis,27137,MN,20260,"Duluth, MN-WI (Metropolitan Statistical Area)"
Hartford,Minnehaha,46099,SD,43620,"Sioux Falls, SD (Metropolitan Statistical Area)"
Desoto Lakes,Sarasota,12115,FL,35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)"
Karnes City,Karnes,48255,TX,NA,NA
River Road,Beaufort,37013,NC,NA,NA
Elma,Grays Harbor,53027,WA,NA,NA
Comfort,Kendall,48259,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Leisuretowne,Burlington,34005,NJ,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Lincoln Heights,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Hot Springs,Fall River,46047,SD,NA,NA
Northlake,Denton,48121,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Big Lake,Reagan,48383,TX,NA,NA
Kings Bay Base,Camden,13039,GA,NA,NA
Lake Placid,Essex,36031,NY,NA,NA
Shallowater,Lubbock,48303,TX,31180,"Lubbock, TX (Metropolitan Statistical Area)"
Reno,Lamar,48277,TX,NA,NA
Howe,Grayson,48181,TX,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)"
West End-Cobb Town,Calhoun,01015,AL,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)"
Manor,Westmoreland,42129,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
East Oakdale,Stanislaus,06099,CA,33700,"Modesto, CA (Metropolitan Statistical Area)"
Corunna,Shiawassee,26155,MI,29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
Desert Edge,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Loiza,Loíza,72087,PR,NA,NA
Crestview Hills,Kenton,21117,KY,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Ainaloa,Hawaii,15001,HI,NA,NA
Hollywood Park,Bexar,48029,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Nellis AFB,Clark,32003,NV,29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"
Mansfield,Tioga,42117,PA,NA,NA
Kinsey,Houston,01069,AL,20020,"Dothan, AL (Metropolitan Statistical Area)"
Paloma Creek,Denton,48121,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
West Monroe,Monroe,26115,MI,33780,"Monroe, MI (Metropolitan Statistical Area)"
Auburn,Nemaha,31127,NE,NA,NA
Mayfield,Cuyahoga,39035,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Taylor Creek,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Mackinaw,Tazewell,17179,IL,37900,"Peoria, IL (Metropolitan Statistical Area)"
Hesston,Harvey,20079,KS,48620,"Wichita, KS (Metropolitan Statistical Area)"
Golden Grove,Greenville,45045,SC,24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)"
Pelham,Mitchell,13205,GA,NA,NA
Burbank,Walla Walla,53071,WA,47460,"Walla Walla, WA (Metropolitan Statistical Area)"
Nicholls,Coffee,13069,GA,NA,NA
Nokomis,Sarasota,12115,FL,35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)"
Kelseyville,Lake,06033,CA,NA,NA
Kingwood,Preston,54077,WV,34060,"Morgantown, WV (Metropolitan Statistical Area)"
Port Angeles East,Clallam,53009,WA,NA,NA
Wynantskill,Rensselaer,36083,NY,10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
Carthage,Smith,47159,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
Hatfield,Montgomery,42091,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Pottsville,Pope,05115,AR,NA,NA
Upland,Delaware,42045,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Tipton,Moniteau,29135,MO,27620,"Jefferson City, MO (Metropolitan Statistical Area)"
South Eliot,York,23031,ME,38860,"Portland-South Portland, ME (Metropolitan Statistical Area)"
Watertown,Litchfield,09005,CT,NA,NA
Kamas,Summit,49043,UT,NA,NA
Alma,Bacon,13005,GA,NA,NA
Teague,Freestone,48161,TX,NA,NA
Hominy,Osage,40113,OK,46140,"Tulsa, OK (Metropolitan Statistical Area)"
Blennerhassett,Wood,54107,WV,37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)"
Sharpsburg,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Chattahoochee Hills,Fulton,13121,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Chandler,Warrick,18173,IN,21780,"Evansville, IN-KY (Metropolitan Statistical Area)"
Battle Mountain,Lander,32015,NV,NA,NA
Alamo,Wheeler,13309,GA,NA,NA
Bloomer,Chippewa,55017,WI,20740,"Eau Claire, WI (Metropolitan Statistical Area)"
South Nyack,Rockland,36087,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Goshen,Tulare,06107,CA,47300,"Visalia, CA (Metropolitan Statistical Area)"
Fulton,Whiteside,17195,IL,NA,NA
Windsor,Bertie,37015,NC,NA,NA
Pocono Woodland Lakes,Pike,42103,PA,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
New Baden,Clinton,17027,IL,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Washington,Wilkes,13317,GA,NA,NA
Edcouch,Hidalgo,48215,TX,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"
Fordyce,Dallas,05039,AR,NA,NA
Warm Springs,Jefferson,41031,OR,NA,NA
Chesnee,Spartanburg,45083,SC,43900,"Spartanburg, SC (Metropolitan Statistical Area)"
Islandia,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Ponce Inlet,Volusia,12127,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)"
Etna,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Southampton,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Lake Panasoffkee,Sumter,12119,FL,45540,"The Villages, FL (Metropolitan Statistical Area)"
Stanhope,Sussex,34037,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Wellsville,Columbiana,39029,OH,NA,NA
Hobart,Kiowa,40075,OK,NA,NA
Terra Bella,Tulare,06107,CA,47300,"Visalia, CA (Metropolitan Statistical Area)"
Spring City,Chester,42029,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Moreland Hills,Cuyahoga,39035,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Manistique,Schoolcraft,26153,MI,NA,NA
Monmouth Junction,Middlesex,34023,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Melbourne Beach,Brevard,12009,FL,37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)"
Richville,Stark,39151,OH,15940,"Canton-Massillon, OH (Metropolitan Statistical Area)"
Beechwood Trails,Licking,39089,OH,18140,"Columbus, OH (Metropolitan Statistical Area)"
Balcones Heights,Bexar,48029,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Haughton,Bossier,22015,LA,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)"
Newbern,Dyer,47045,TN,NA,NA
Swift Trail Junction,Graham,04009,AZ,NA,NA
Patillas,Patillas,72109,PR,NA,NA
Pagedale,St. Louis,29189,MO,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Mar-Mac,Wayne,37191,NC,24140,"Goldsboro, NC (Metropolitan Statistical Area)"
Lincoln Park,Fremont,08043,CO,NA,NA
Orange,Cuyahoga,39035,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
East Rockingham,Richmond,37153,NC,NA,NA
Carthage,Jefferson,36045,NY,48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)"
Cottonwood,Shasta,06089,CA,39820,"Redding, CA (Metropolitan Statistical Area)"
Medina,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Springdale,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Peshtigo,Marinette,55075,WI,NA,NA
Plainview,Wabasha,27157,MN,40340,"Rochester, MN (Metropolitan Statistical Area)"
West Lake Hills,Travis,48453,TX,12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)"
Smithville-Sanders,Monroe,18105,IN,14020,"Bloomington, IN (Metropolitan Statistical Area)"
Pendleton,Anderson,45007,SC,24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)"
Ohioville,Beaver,42007,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Santo Domingo,Peñuelas,72111,PR,NA,NA
Mount Oliver,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Lake California,Tehama,06103,CA,NA,NA
Alderton,Pierce,53053,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Cleveland,Charlotte,12015,FL,39460,"Punta Gorda, FL (Metropolitan Statistical Area)"
Landmark,Pulaski,05119,AR,30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)"
Tybee Island,Chatham,13051,GA,42340,"Savannah, GA (Metropolitan Statistical Area)"
Ajo,Pima,04019,AZ,46060,"Tucson, AZ (Metropolitan Statistical Area)"
Essexville,Bay,26017,MI,13020,"Bay City, MI (Metropolitan Statistical Area)"
Waverly,Humphreys,47085,TN,NA,NA
Moriches,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Pine Grove,Schuylkill,42107,PA,NA,NA
Lagrange,LaGrange,18087,IN,NA,NA
Salem Heights,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Delshire,Hamilton,39061,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Citrus City,Hidalgo,48215,TX,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"
Dundee,Yamhill,41071,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Grand Saline,Van Zandt,48467,TX,NA,NA
Howards Grove,Sheboygan,55117,WI,43100,"Sheboygan, WI (Metropolitan Statistical Area)"
Jones Creek,Brazoria,48039,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Mountain View,Hawaii,15001,HI,NA,NA
White Pine,Jefferson,47089,TN,34100,"Morristown, TN (Metropolitan Statistical Area)"
Winnsboro,Wood,48499,TX,NA,NA
Fort Edward,Washington,36115,NY,24020,"Glens Falls, NY (Metropolitan Statistical Area)"
Pottsgrove,Montgomery,42091,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Berwyn,Chester,42029,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Baldwyn,Lee,28081,MS,NA,NA
Linwood,Delaware,42045,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
McChord AFB,Pierce,53053,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
North Wales,Montgomery,42091,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Carrollton,Carroll,39019,OH,15940,"Canton-Massillon, OH (Metropolitan Statistical Area)"
Rural Hall,Forsyth,37067,NC,49180,"Winston-Salem, NC (Metropolitan Statistical Area)"
Somerville,Fayette,47047,TN,32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
Hilliard,Nassau,12089,FL,27260,"Jacksonville, FL (Metropolitan Statistical Area)"
North Shore,Franklin,51067,VA,40220,"Roanoke, VA (Metropolitan Statistical Area)"
Pomona,Rockland,36087,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Morongo Valley,San Bernardino,06071,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Daleville,Botetourt,51023,VA,40220,"Roanoke, VA (Metropolitan Statistical Area)"
Leisure Village West,Ocean,34029,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Livingston,Sumter,01119,AL,NA,NA
Sugar Creek,Jackson,29095,MO,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)"
Braddock Heights,Frederick,24021,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Lordstown,Trumbull,39155,OH,49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)"
Spencer,Rowan,37159,NC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
Chickamauga,Walker,13295,GA,16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
North Pembroke,Plymouth,25023,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Berwyn Heights,Prince George's,24033,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Lake Holm,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Le Roy,McLean,17113,IL,14010,"Bloomington, IL (Metropolitan Statistical Area)"
Pistakee Highlands,McHenry,17111,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Newburgh,Warrick,18173,IN,21780,"Evansville, IN-KY (Metropolitan Statistical Area)"
Myerstown,Lebanon,42075,PA,30140,"Lebanon, PA (Metropolitan Statistical Area)"
Schnecksville,Lehigh,42077,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
Nesquehoning,Carbon,42025,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
Uniontown,Stark,39151,OH,15940,"Canton-Massillon, OH (Metropolitan Statistical Area)"
Monticello,Jones,19105,IA,16300,"Cedar Rapids, IA (Metropolitan Statistical Area)"
Bad Axe,Huron,26063,MI,NA,NA
Annetta,Parker,48367,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Haviland,Dutchess,36027,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
